BlockName,Category,CreatedOn,Crop,DistrictName,KCCCallID,KccAns,QueryText,QueryType,Season,Sector,StateName,day,month,year
AKKALKOT,Vegetables,2025-06-02T16:46:13.603,Onion,SOLAPUR,4441133,"कांदा बीज प्रक्रिया - पेरणीपूर्वी प्रतिकिलो बियाणास २.५ ते ३ ग्रॅम थायरम किंवा कॅप्टन किंवा कार्बेन्डाझिमची प्रक्रिया करावी.","Farmer asked about Onion Seed Treatment Information ?","Seeds and Planting Material",NA,HORTICULTURE,MAHARASHTRA,2,6,2025
AKKALKOT,Others,2025-06-03T08:47:24.197,Others,SOLAPUR,4450309,"हवामान विभागाच्या अंदाजानुसार अकोलकोट   तालुक्यात, या आठवड्यामध्ये वातावरण अंशतः ढगाळ राहील, पावसाची शक्यता आहे  .तापमान  कमाल ३५ अंश सेल्सियस आणि किमान - २९ अंश सेल्सियस, वाऱ्याचा वेग ताशी - १४ किलोमीटर आहे. हवामान अंदाजानुसार पेरणी, खत व्यवस्थापन, पीक संरक्षण, सिंचन आदी बाबींचे नियोजन करा.  ","Farmer asked query on Weather",Weather,NA,AGRICULTURE,MAHARASHTRA,3,6,2025
"SOUTH  SOLAPUR",Others,2025-06-03T09:54:20.613,Others,SOLAPUR,4450684,"नमस्कार शेतकरी साहेब, इफको प्रायव्हेट लिमिटेड यांचा टोल फ्री नंबर १८००-१०३-१९६७  हा असून त्याच्यावरती आपण संपर्क करून खताच्या संदर्भात खतांच्या किमतीच्या संदर्भात चौकशी करू शकता. धन्यवाद...!","FARMER ASKED ABOUT PRICES OF FERTILIZERS?","Fertilizer Use and Availability",NA,AGRICULTURE,MAHARASHTRA,3,6,2025
MADHA,Pulses,2025-06-03T11:07:26.057,"Black Gram (urd bean)",SOLAPUR,4450415,"उडीद पिकामध्ये टर्गा सुपर  क्विझालो फॉफ इथाइल तण नाशक (5 टक्के ईसी) 15 ते 20 मि.लि. /10 लिटर (750मिली-1लिटर प्रति 500 लिटर पाणी प्रति  हेक्टरी ) पाण्यात मिसळून पीक उगवणीनंतर 21 दिवसांनी फवारावे. 
","ASKED ABOUT WEED MANAGEMENT IN  BLACK GRAM ?
","Weed Management",NA,AGRICULTURE,MAHARASHTRA,3,6,2025
"SOLAPUR NORTH",Others,2025-06-03T12:23:28.113,Others,SOLAPUR,4450514,"किसान सन्मान निधी योजनेची पुढील हप्त्याची तारीख जाहीर झालेली नाही","asked about kisan sanman nidhi next installment information ?","Government Schemes",NA,AGRICULTURE,MAHARASHTRA,3,6,2025
MADHA,Others,2025-06-03T14:37:21.773,Others,SOLAPUR,4450238,"महोदय, हवामान खात्याच्या अंदाजानुसार, तुमच्या सोलापूर जिल्हा माढा तालुक्या मध्ये हलका पाऊस पडण्याची शक्यता आहे .अंशतः ढगाळ वातावरण असेल. किमान तापमान .२२ अंश सेल्सिअस आणि कमाल तापमान – 31 अंश सेल्सिअस राहण्याची शक्यता आहे आणि वाऱ्याचा वेग ताशी - २६ किलोमीटर राहण्याची शक्यता आहे. आद्रता - ५७ % राहील ..हवामान विभागाच्या अंदाजानुसार पेरणी , पिकास पाणी ,खत व्यवस्थापन , तण व्यवस्थापन याचे योग्य नियोजन करावे धन्यवाद","Farmer asked query on Weather",Weather,NA,AGRICULTURE,MAHARASHTRA,3,6,2025
BARSHI,Others,2025-06-03T15:34:31.587,Others,SOLAPUR,4450732,"ॲग्री स्टॅक अधिक माहितीसाठी आपल्या गावचे ग्राम महसूल अधिकारी किंवा कृषी सहाय्यक यांच्याशी संपर्क करा किंवा हेल्पलाइन क्रमांक ०२० २५ ७१२७१२ वर फोन करा.","asked about Agristack Maharashtra Farmer Registration ","Government Schemes",NA,AGRICULTURE,MAHARASHTRA,3,6,2025
MOHOL,Millets,2025-06-03T15:48:12.28,"Pearl Millet (Bajra/Bulrush Millet/Spiked Millet)",SOLAPUR,4450733,"--बाजरी मका आणि ज्वारी पिकामध्ये 2,4-D हे तणनाशक 20 लिटरच्या पंपासाठी 40 ते 45 मिली प्रमाण घेऊन दाट फवारणी करावी पीक पेरणी केल्यानंतर 21 दिवसानंतर आपण याची फवारणी करावी धन्यवाद","Farmer asked which fungicide used in bajara ?","Weed Management",NA,AGRICULTURE,MAHARASHTRA,3,6,2025
BARSHI,Oilseeds,2025-06-03T15:52:46.19,"Soybean (bhat)",SOLAPUR,4450825,"शेतकरी साहेब, सोयाबीन पिकाच्या सुधारित जाती-लवकर येणारा वाण : परभणी सोना (MAUS-47), ग्रीन गोल्ड ३३४४, विक्रांत, जे एस ९५-६०. मध्यम कालावधीत येणारा वाण :  फुले किमया (KDS-753),फुले दुर्वा (KDS-992), शक्ती (MAUS-81),जे एस ९३-०५ ,फुले कल्याणी (KDS-228) , समृद्धी (MAUS-71),जे एस - ३३५. अति उशिरा येणारा वाण : MAUS-१६२, फुले संगम (KDS-726),फुले अग्रणी (KDS-344), MACS-११८८. धन्यवाद..!","FARMER ASKED ABOUT WHICH VARIETY IS BEST SUTAIBLE FOR SOYABIN CROP PRODUCTION ?",Varieties,NA,AGRICULTURE,MAHARASHTRA,3,6,2025
BARSHI,Oilseeds,2025-06-03T16:06:43.98,"Soybean (bhat)",SOLAPUR,4450184,"न फुटणारी नवीन सोयाबीन वाण : 
१. पिडिकेव्ही अंबा (AMS 100-39), दिवस ९५ ते १०० ,उत्पादन  २५ ते ३०  किं. /हे.            
२. सुवर्ण सोया (AMS-MB-5-18),दिवस   ९६ ते १०२,उत्पादन २४ ते २८ किं. /हे.               
३. पिडिकेव्ही येलो गोल्ड (AMS 1001),दिवस ९५ ते १००,उत्पादन २२ ते २६ किं. /हे.          
४. पिडिकेव्ही पूर्वा (AMS 2014-1), दिवस १०२ ते १०५, उत्पादन २२ ते २६ किं. /हे.       
५. जे एस - ३३५,दिवस ९५ ते १०५, उत्पादन २८ ते ३० किं. /हे. धन्यवाद..! ","farmer asked about new non-sprouting soybean varieties ?",Varieties,NA,AGRICULTURE,MAHARASHTRA,3,6,2025
BARSHI,Oilseeds,2025-06-03T16:07:53.133,"Soybean (bhat)",SOLAPUR,4450187,"सुधारित जाती : लवकर येणारा वाण : परभणी सोना (MAUS-47), ग्रीन गोल्ड ३३४४, विक्रांत, जे एस ९५-६०                                                                               
मध्यम कालावधीत येणारा वाण :  फुले किमया (KDS-753),फुले दुर्वा (KDS-992), शक्ती (MAUS-81),जे एस ९३-०५ ,फुले कल्याणी (KDS-228) , समृद्धी (MAUS-71),जे एस - ३३५ 
अति उशिरा येणारा वाण : MAUS-१६२, फुले संगम (KDS-726),फुले अग्रणी (KDS-344), MACS-११८८                                                                                                                           ","FARMER ASKED ABOUT VARITIES OF SOYABEAN CROP ?",Varieties,NA,AGRICULTURE,MAHARASHTRA,3,6,2025
MANGALVEDHE,Others,2025-06-03T17:41:00.817,Others,SOLAPUR,4450553,"नमस्कार हवामान विभागाच्या अंदाजानुसार सोलापूर जिल्ह्यातील मंगळवेढा तालुक्यामध्ये पुढील पाचही दिवस वातावरण ढगाळ राहील हलक्या ते मध्यम स्वरूपाच्या पावसाची शक्यता आहे,  सरासरी कमाल तापमान - ३४  डिग्री सेल्सिअस किमान तापमान -२४डिग्री सेल्सिअस , वाऱ्याचा वेग १४ किलोमीटर प्रतितास , हवामान विभागाचा अंदाज घेऊन आपण आपल्या शेतीच्या मशागतीची कामे करावी तर धन्यवाद.. ","Farmer asked query on Weather","Cultural Practices",NA,AGRICULTURE,MAHARASHTRA,3,6,2025
BARSHI,Oilseeds,2025-06-03T17:46:54.623,"Soybean (bhat)",SOLAPUR,4450189,"सोयाबीन लागवड करताना जमीन बागायती असेल पाण्याची व्यवस्था असेल तर फुले संगम,फुले दूर्वा व जे एस ९३०५  या वानांची निवड करावी धन्यवाद","Farmer asked about varieties of soybean crop ?",Varieties,NA,AGRICULTURE,MAHARASHTRA,3,6,2025
MADHA,Pulses,2025-06-04T08:12:13.623,"Black Gram (urd bean)",SOLAPUR,4459506,"
हवामान विभागाच्या अंदाजानुसार  तालुक्यात,या आठवड्यामध्ये वातावरण अंशतः ढगाळ राहील,पावसाची शक्यता  आहे .आजचे तापमान  कमाल ३४  अंश सेल्सियस आणि किमान २४ अंश सेल्सियस ,वाऱ्याचा वेग -ताशी ४  किलोमीटर आहे. हवामान अंदाजानुसार पेरणी, खत व्यवस्थापन, पीक संरक्षण, सिंचन आदी बाबींचे नियोजन करावे धन्यवाद","Farmer asked query on Weather","Sowing Time and Weather",NA,AGRICULTURE,MAHARASHTRA,4,6,2025
MADHA,Pulses,2025-06-04T08:16:34.527,"Black Gram (urd bean)",SOLAPUR,4459504,"पेरणीचा कालावधी उडदाच्या
पिकांची पेरणी जूनच्या शेवटच्या ते जुलैच्या पहिल्या आठवड्यादरम्यान करावी पेरणीस उशीर झाल्यास उत्पादनात घट येते

","FARMER ASKED ABOUT SOWING TIME FOR BLACK GRAM CROP?","Sowing Time and Weather",NA,AGRICULTURE,MAHARASHTRA,4,6,2025
KARMALA,Others,2025-06-04T12:12:31.13,Others,SOLAPUR,4459723,"फार्मर आयडी बद्दल अधिक माहितीसाठी आपण जवळील कृषी कार्यालय किंवा जवळील सीएससी सेंटर महा-ई-सेवा केंद्र यांच्याशी संपर्क साधावा व अधिक माहितीसाठी पुढील दिलेल्या लिंक वर जाऊन माहिती मिळवू शकता (https://mhfr.agristack.gov.in/farmer-registry-mh/#/pages/home) , धन्यवाद .","FARMER ASKING ABOUT FARMER ID ? ","Government Schemes",NA,AGRICULTURE,MAHARASHTRA,4,6,2025
BARSHI,Others,2025-06-04T13:20:40.81,Others,SOLAPUR,4459994," पिक विमाच्या नुकसान भरपाई बद्दल अधिक माहितीसाठी आपण जवळी कृषी कार्यालयाची संपर्क साधावा अथवा पुढील दिलेल्या संपर्क क्रमांक सी संपर्क साधावा: 14447, धन्यवाद . ","FARMER ASKING ABOUT STATUS ON FINANCIAL ASSISTANCE OF CROP LOSS BY INSURANCE COMPANY WHICH IS CLAIM BY FARMER ? ","Crop Insurance",NA,AGRICULTURE,MAHARASHTRA,4,6,2025
KARMALA,Others,2025-06-04T13:51:22.957,Others,SOLAPUR,4459722,"चंदन कुमार, अवर सचिव, डिजिटल कृषी, कृषी आणि शेतकरी कल्याण विभाग, कक्ष क्रमांक ३९, कृषी भवन डॉ. राजेंद्र प्रसाद रोड, नवी दिल्ली ११०००१.

संपर्क: ०११-२३३८२९२६ / 02025712712","Farmer asked about Agristack toll free number? ","Government Schemes",NA,AGRICULTURE,MAHARASHTRA,4,6,2025
MADHA,Others,2025-06-04T14:55:21.087,Others,SOLAPUR,4459613,"हवामान विभागाच्या अंदाजानुसार आपला  सोलापूर  जिल्हा,  माढा तालुक्यात पुढील पाच दिवस वातावरण ढगाळ राहील .हलक्या ते मध्यम स्वरूपाचा पाऊस होऊ शकतो .सरासरी जास्तीत जास्त तापमान  ३५ अंश सेल्सिअस ,  कमीत कमी तापमान  २६ अंश सेल्सिअस ,वाऱ्याचा वेग  १४ किलोमीटर प्रति तास. 

धन्यवाद ...","Farmer asked query on Weather",Weather,NA,AGRICULTURE,MAHARASHTRA,4,6,2025
SANGOLA,Others,2025-06-04T16:46:51.59,Others,SOLAPUR,4459747,"शेतकरी साहेब, प्रधान मंत्री फसल विमा योजना (PMFBY) संबंधित माहितीसाठी- तुम्ही कृषी रक्षक पोर्टल हेल्पलाइन (KRPH) 14447 वर कॉल करू शकता किंवा WhatsApp चॅटबॉट नंबर 7065514447 वर संदेश पाठवू शकता. संपर्क साधता न आल्यास आपल्या तालुक्याचे पिक विमा प्रतिनिधी- मो नंबर  : चेतन कटकाळे ९६६५६९८५६६,जिल्ह्याचे पिक विमा प्रतिनिधी मोबाईल नंबर-उमेश पळसे ७०८३६९७१७२ यांना संपर्क साधावा. योग्य माहिती न मिळाल्यास तक्रार तालुका कृषी अधिकारी यांच्याकडे करावी. धन्यवाद..!","FARMER ASKED ABOUT CROP LOSS & CROP INSURANCE RELATED INFORMATION & THEIR HELPLINE NUMBER ?","Government Schemes",NA,AGRICULTURE,MAHARASHTRA,4,6,2025
MANGALVEDHE,Others,2025-06-04T19:33:09.1,Others,SOLAPUR,4459924,"शेतकरी साहेब, पी.एम.किसान योजनेचे आपले स्टेटस चेक केल्यावर ई-केवायसी पूर्ण झालेली दाखवत नाही, महा-ई-सेवा केंद्रामध्ये जाऊन ई-केवायसी प्रकिया पूर्ण करून घ्यावी. होत नसल्यास तालुका कृषी अधिकाऱ्यांकडे तक्रार अर्ज सादर करावा. धन्यवाद..!","farmer asked query about pm kisan installment?","Government Schemes",NA,AGRICULTURE,MAHARASHTRA,4,6,2025
MOHOL,Oilseeds,2025-06-04T20:33:19.003,"Soybean (bhat)",SOLAPUR,4459910,"जिल्हा परिषदेच्या कृषी विभागाने शेतकऱ्यांच्या बियाणे, खते आदी तक्रारी दूर करण्यासाठी प्रत्येक कृषी केंद्रात जनजागृतीपर फलक लावणे बंधनकारक केले आहे. त्यात शेतकऱ्यांना व्हॉट्स अॅपवर तक्रारी करता याव्यात यासाठी ९३०७०७६१०७ हा क्रमांक जारी करण्यात आला आहे. जिल्ह्यात कापूस, खते यासंबंधी अनेकदा अडचणी असतात","FARMER ASKED ABOUT FERTILISER SHORTAGE IN HIS AREA ?","Fertilizer Use and Availability",NA,AGRICULTURE,MAHARASHTRA,4,6,2025
MOHOL,Others,2025-06-04T20:43:10.133,Others,SOLAPUR,4459908,"श्री अभिषेक अत्रे
८२०८४५२५८२
चौथा मजला, एस के टॉवर्स, नेल्सन स्क्वेअर जवळ, नागपूर ४४००१३
","FARMER ASKED ABOUT PM FBY ?","Government Schemes",NA,AGRICULTURE,MAHARASHTRA,4,6,2025
"SOLAPUR NORTH",Others,2025-06-04T20:53:35.087,Others,SOLAPUR,4460049,"शेतकरी साहेब महाबीज संपर्क क्रमांक -
फोन : (0724)-2455093, 2542060, टोल फ्री क्रमांक.1800-233-8877
ईमेल: hoadmin@mahabeej.com धन्यवाद. ","FARMER ASKED ABOUT CONTACT NUMBER OF MAHABEEJ ?","Government Schemes",NA,AGRICULTURE,MAHARASHTRA,4,6,2025
BARSHI,Oilseeds,2025-06-04T21:25:49.01,"Soybean (bhat)",SOLAPUR,4459675,"नमस्कार सर, हवामान विभागाच्या अंदाजानुसार आपल्या सोलापूर जिल्ह्यात, बार्शी तालुक्यात पुढील पाच दिवसात वातावरण ढगाळ असेल. हलक्या ते मध्यम पावसाची शक्यता दाखवलेली आहे. जास्तीत जास्त तापमान ३४ अंश सेल्सिअस ,कमीत कमी तापमान २९ अंश सेल्सिअस व वाऱ्याचा वेग ०७-११ किमी प्रति तास असेल. या हवामान विभागाच्या अंदाजानुसार आपल्या सोयाबीन पिकाचे नियोजन करावे. धन्यवाद.....!!!","Farmer asked query on Weather","Cultural Practices",NA,AGRICULTURE,MAHARASHTRA,4,6,2025
AKKALKOT,Oilseeds,2025-06-05T07:19:17.39,"Soybean (bhat)",SOLAPUR,4468264,"नमस्कार सर, हवामान विभागाच्या अंदाजानुसार आपल्या सोलापूर जिल्ह्यात,अक्कलकोट तालुक्यात पुढील पाच दिवस वातावरण ढगाळ असेल.हलक्या पावसाची शक्यता दाखवलेली आहे. जास्तीत जास्त तापमान ३६ अंश सेल्सिअस,कमीत कमी तापमान २५ अंश सेल्सिअस व वाऱ्याचा वेग ०२ किमी प्रति तास असेल.या हवामान विभागाच्या अंदाजानुसार आपल्या सोयाबीन पिकाच्या लागवडीचे नियोजन करावे.धन्यवाद!!!","Farmer asked query on Weather","Post Harvest Preservation",NA,AGRICULTURE,MAHARASHTRA,5,6,2025
AKKALKOT,Others,2025-06-05T09:43:23.7,Others,SOLAPUR,4468656,"प्रधानमंत्री किसान सम्मान निधी योजनेच्या अधिक माहितीसाठी संबंधित कृषी विभागाशी संपर्क साधावा .","FARMER ASKED ABOUT INFORMATION OF PM KISAN SAMMAN NIDHI YOJANA ?","Government Schemes",NA,AGRICULTURE,MAHARASHTRA,5,6,2025
AKKALKOT,Oilseeds,2025-06-05T09:46:15.613,"Soybean (bhat)",SOLAPUR,4468449,"महोदय,  हवामान विभागाच्या अंदाजानुसार सोलापूर जिल्हा अक्कलकोट तालुक्यात वातावरण ०५ जून ते ०९ जून २०२५ वातावरण ढगाळ असेल,  हलक्या पावसाची शक्यता आहे.  कमाल तापमान ३४ अंश सेल्सिअस,  किमान तापमान २४ अंश सेल्सिअस , वाऱ्याचा वेग सरासरी ०७ ते ११ किलोमीटर प्रतितास असेल. 
हवामान विभागाच्या अंदाजानुसार सोयाबीन पिकाची लागवड करावी. धन्यवाद.","Farmer asked query on Weather","Cultural Practices",NA,AGRICULTURE,MAHARASHTRA,5,6,2025
KARMALA,Others,2025-06-05T11:43:19.823,Others,SOLAPUR,4468399,"शेतकरी साहेब, फार्मर आयडी कार्ड विषयी अधिक माहितीसाठी- डिजिटल कृषी- कृषी आणि शेतकरी कल्याण विभाग, कृषी भवन, नवी दिल्ली संपर्क क्रमांक: 011-23382926, ईमेल: us-it@gov.in. या नंबरवर संपर्क साधून चौकशी करावी. वयक्तिक मार्गदर्शनासाठी- आपल्या क्षेत्राचे कृषी सहायक / ग्राम महसूल अधिकारी (तलाठी) याच्याशी संपर्क साधावा. धन्यवाद..!","FARMER ASKED INFORMATION ABOUT FARMER ID CARD AND THIEIR REGARDING CONTACT NUMBER ? 
","Government Schemes",NA,AGRICULTURE,MAHARASHTRA,5,6,2025
KARMALA,Fruits,2025-06-05T14:28:28.697,Banana,SOLAPUR,4468797,"केळी पिकात GOAL  गोल  ग्लायफोसेट (Glyphosate) आणि (ऑक्सीफ्लोरफेन 23.5% EC) (ह्या मधील एक तणनाशक घेऊ शकता)हे तणनाशक ८ मिली प्रति १० लिटर पाण्यामध्ये घेऊन फवारावे. धन्यवाद..! ","FARMER ASKED ABOUT WEED MANAGEMENT IN BANANA CROP ?","Cultural Practices",NA,HORTICULTURE,MAHARASHTRA,5,6,2025
MANGALVEDHE,Pulses,2025-06-05T15:02:03.957,"Pigeon pea (red gram/arhar/tur)",SOLAPUR,4468805,"हवामान विभागाच्या अंदाजानुसार सोलापूर  जिल्हा मंगळवेढा तालुका मध्ये वातावरण ढगाळ राहील व हलक्या ते मध्यम स्वरूपाचा पाऊस पडण्याची शक्यता आहे. किमान तापमान २४° से. आणि कमाल तापमान ३२° से. पर्यंत असेल. वाऱ्याचा वेग ताशी ७ ते १० कि.मी. दरम्यान राहण्याची शक्यता आहे. हवामान विभागाच्या अंदाजानुसार तूर पिकाची पेरणीचे नियोजन करू शकता धन्यवाद.","Farmer asked query on Weather","Cultural Practices",NA,AGRICULTURE,MAHARASHTRA,5,6,2025
BARSHI,Others,2025-06-05T15:40:34.36,Others,SOLAPUR,4468700,"नमस्कार सर पिक विमा संदर्भात आपण अधिक माहिती करिता पिक विमा कंपनी टोल फ्री क्रमांक- 14447 येथे संपर्क करावा किंवा कृषी सहाय्यक अधिकारी कार्यालय येथे भेट द्यावी धन्यवाद!","FARMER ASKED ABOUT CROP INSURANCE FOR SOYBEAN CROP FOR 2024 YEAR?","Government Schemes",NA,AGRICULTURE,MAHARASHTRA,5,6,2025
BARSHI,"Sugar and Starch Crops",2025-06-05T16:09:17.523,"Sugarcane (Noble Cane)",SOLAPUR,4468436,"हवामान विभागाच्या अंदाजानुसार आपल्या सोलापूर जिल्हा बार्शीतालुक्यात येत्या आठवड्यात ढगाळ वातावरण आणि पावसाची शक्यता आहे तापमान किमान 23 कमाल 34 अंश सेल्सिअस राहील .","Farmer asked query on Weather","Cultural Practices",NA,AGRICULTURE,MAHARASHTRA,5,6,2025
BARSHI,Pulses,2025-06-05T16:43:04.92,"Black Gram (urd bean)",SOLAPUR,4468514,"उडीद-

बियाण्याचे प्रमाण व बीजप्रक्रिया-

हेक्टरी १० ते १५ किलो बियाणे पुरेसे आहे पेरणीपूर्वी बियाण्यास प्रति किलो बाविस्टीन १ ग्रॅम किंवा थायरम २ ग्रॅम चोळावे. तसेच ट्रायकोडर्मा ४ ग्रॅम किलो बियाण्यास बीजप्रक्रिया केल्यास बुरशीजन्य रोगापासून पिकांचे नुकसान होत नाही. त्याचबरोबर १० किलो बियाण्यास जिवाणु संवर्धक रायझोबियम व पीएसबी प्रति २५० ग्रॅम लावून पेरणी करावी.

धन्यवाद.... 

","farmer asked about seed treatment for black gram?","	Plant Protection	",NA,AGRICULTURE,MAHARASHTRA,5,6,2025
