BlockName,Category,CreatedOn,Crop,DistrictName,KCCCallID,KccAns,QueryText,QueryType,Season,Sector,StateName,day,month,year
MOHOL,Others,2022-04-10T15:19:23.897,Others,SOLAPUR,1090215,"तालुका हवामान अंदाज -- येत्या आठवड्यात वातावरण ढगाळ राहील,  पावसाची शक्यता नाही,  तापमान  - किमान -  २० ℃ आणि कमाल - 39 ℃ , आद्रता- 25 %, वाऱ्याचा वेग ताशी - 12 किलोमीटर/ ताशी, हवामान अंदाजानुसार पिकांना पाणी देणे, पेरणी, खत मात्रा, पीक संरक्षण, तण व्यवस्थापन, पिकांची कापणी आदी बाबींचे नियोजन करावे. 
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,MAHARASHTRA,10,4,2022
VALVA-ISLAMPUR,Others,2022-04-10T15:21:12.91,Others,SANGLI,1090325,"शासकीय योजनांबद्दल अधिक माहितीसाठी तालुका कृषी अधिकारी याना भेट द्या 
","ASKING ABOUT GOVERNMENT SCHEME ?
","Government Schemes",NA,AGRICULTURE,MAHARASHTRA,10,4,2022
KHULTABAD,Others,2022-04-23T15:58:50.32,Others,AURANGABAD,1190999,"खुलताबाद तालुका हवामान अंदाज - येत्या आठवड्यात वातावरण ढगाळ राहील ,पावसाची शक्यता नाही ,  तापमान  - किमान - २५ ℃ आणि कमाल - ४० ℃ , वाऱ्याचा वेग ताशी - १५ किलोमीटर/ ताशी, हवामान अंदाजानुसार पिकांना पाणी देणे, पेरणी, खत मात्रा, पीक संरक्षण, तण व्यवस्थापन, पिकांची कापणी आदी बाबींचे नियोजन करावे. ","Farmer asked query on Weather",Weather,NA,AGRICULTURE,MAHARASHTRA,23,4,2022
KINWAT,Others,2022-04-23T16:10:45.667,Others,NANDED,1191014,"हवामान खात्यानुसार ,आपल्या तालुक्यात येत्या आठवड्यात ढगाळ वातावरण राहील हलक्या ते मध्यम पावसाची शक्यता आहे.किमान तापमान 28 ℃ ,कमाल 42℃ राहील 
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,MAHARASHTRA,23,4,2022
MANWAT,Others,2022-04-23T16:12:13.37,Others,PARBHANI,1191020,"प्रधान मंत्री किसान सन्मान निधी योजनांबद्दल अधिक माहितीसाठी  011-23382012 / विस्तार- (2715/270 9), 011-233810 9 2 (डायरेक्ट हेल्पलाइन )टोल फ्री क्रमांकावर संपर्क करा
","ASKED ABOUT PRADHANMANTRI KISAN SANMAN NIDHI YOJANA HELPLINE  NUMBER? 
","Government Schemes",NA,AGRICULTURE,MAHARASHTRA,23,4,2022
MOHOL,Others,2022-04-23T16:15:52.547,Others,SOLAPUR,1191003,"मोहोळ तालुक्याचा हवामान अंदाज :-  येत्या आठवड्यात वातावरण ढगाळ राहील व  पावसाची शक्यता आहे. तापमान = किमान २८    °c , कमाल ३८  °c . आर्द्रता = किमान २३   % , कमाल ३८  % .   वाऱ्याचा वेग ११   कि.मी./ तास धन्यवाद.
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,MAHARASHTRA,23,4,2022
BULDANA,Oilseeds,2022-04-23T16:22:56.64,"Soybean (bhat)",BULDANA,1190994,"२३/०४/२०२२ सोयाबीन पिकाचे बाजारभाव :- चिखली मार्केट = कमीत कमी - ६७५० /क्विंटल , जास्तीत जास्त - ७२२६ रु/क्विंटल , सरासरी - ६९९० रु/क्विंटल . धन्यवाद ","FARMER ASKED ABOUT MARKET RATE OF SOYABEAN CROP ?","Market Information",NA,AGRICULTURE,MAHARASHTRA,23,4,2022
NAGAR,Others,2022-04-23T16:26:30.217,Others,AHMADNAGAR,1191007,"Crop loss  and crop insurance information ?
पीक नुकसानीबाबत आणि पिक विमा संबंधित माहितीसाठी आपल्या
⦁	तालुका कृषी अधिकारी कार्यालयात संपर्क साधा,
⦁	गाव कामगार तलाठी कार्यालय
⦁	तालुका तहसील कार्यालय
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,MAHARASHTRA,23,4,2022
BHANDARA,Others,2022-04-23T16:43:23.467,Others,BHANDARA,1191593,"भंडारा तालुक्याचा हवामान अंदाज :-  येत्या आठवड्यात वातावरण ढगाळ राहील व  पावसाची शक्यता नाही . तापमान = किमान २८    °c , कमाल ४१    °c . आर्द्रता = किमान २३   % , कमाल ३८  % .   वाऱ्याचा वेग ११   कि.मी./ तास धन्यवाद.","Farmer asked query on Weather",Weather,NA,AGRICULTURE,MAHARASHTRA,23,4,2022
SANGAMNER,Others,2022-04-23T16:44:28.737,Others,AHMADNAGAR,1191579,"हवामान अंदाज - वातावरण अंशतः ढगाळ राहील, तुरळक भागात पावसाची पाऊस पडण्याची शक्‍यता राहील. कमाल तापमान 40 अंश सेल्सिअस, किमान तापमान 29 अंश सेल्सिअस, वाऱ्याचा वेग 7 किलोमीटर प्रतितास
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,MAHARASHTRA,23,4,2022
