BlockName,Category,CreatedOn,Crop,DistrictName,KCCCallID,KccAns,QueryText,QueryType,Season,Sector,StateName,day,month,year
SANGAMNER,Flowers,2022-03-29T15:52:11.257,Marigold,AHMADNAGAR,1012493,"झेंडू पिकावर 12 61 00 , शंभर ग्रॅम + CHILMIX COMBI 30 ग्रॅम प्रति 15 लिटर पाण्यातून फवारणी करा .  धन्यवाद . ","ASKED ABOUT NUTRIENT FOR MARIGOLD ?","Nutrient Management",NA,HORTICULTURE,MAHARASHTRA,29,3,2022
AMBAJOGAI,Vegetables,2022-03-29T12:09:59.493,"Beans ",BEED,1009202,"नाग अळी नियंत्रण ओबेरॉन (स्पायरोमेसीफेन )१५ मिलि/१५ लिटर पाण्यामध्ये घेऊन फवारणी करावी.बायर क्रॉप सायन्स ","FARMER ASKED ABOUT ATTACK OF LEAF MINER OF BEANS ? ","	Plant Protection	",NA,HORTICULTURE,MAHARASHTRA,29,3,2022
KANKAVALI,0,2022-03-29T12:12:52.853,0,SINDHUDURG,1009189,,"Farmer asked query on Weather",Weather,NA,AGRICULTURE,MAHARASHTRA,29,3,2022
SALEKASA,Others,2022-03-29T12:15:33.577,Others,GONDIYA,1009267,"⦁	प्रधानमंत्री किसान सन्मान निधी योजना संबंधी अधिक माहितीसाठी 011-24300606
नंबर वर संपर्क साधावा
⦁	प्रधान मंत्री किसान सम्मान कोष योजना के बारे में अधिक जानकारी के लिए संपर्क नंबर  011-24300606
⦁	प्रधानमंत्री किसान सन्माननिधी योजना संदर्भात आपल्या कार्यालयाशी तलाठी / तहसील कार्यालयाशी संपर्क साधा
","Farmer asked about PM Kisan Sanman Nidhi Yojana?
","Government Schemes",NA,AGRICULTURE,MAHARASHTRA,29,3,2022
KAIJ,Others,2022-03-29T12:21:47.753,Others,BEED,1009292,"प्रधानमंत्री किसान सम्मान निधी योजनेच्या अधिक माहितीसाठी तहसील मधील नोडल अधिकाऱ्यांशी किंवा ०११-२४३००६०६ या नंबर वर संपर्क साधावा .","FARMER ASKED ABOUT INFORMATION OF PM KISAN SAMMAN NIDHI YOJANA ?","Government Schemes",NA,AGRICULTURE,MAHARASHTRA,29,3,2022
RAHATA,Others,2022-03-29T12:27:28.063,Others,AHMADNAGAR,1009335,"प्रधान मंत्री किसान सन्मान निधी योजनांबद्दल अधिक माहितीसाठी 155261/1800115526 /011-24300606 टोल फ्री क्रमांकावर संपर्क करा किंवा नोडल अधिकारी यांच्याशी संपर्क साधा.धन्यवाद .
","ASKING ABOUT PRADHANMANTRI KISAN SANMAN NIDHI YOJANA HELPLINE NUMBER?
","Government Schemes",NA,AGRICULTURE,MAHARASHTRA,29,3,2022
TULJAPUR,Others,2022-03-29T12:41:02.913,Others,OSMANABAD,1009271,"किसान सन्मान योजनेचे संकेतस्थळ काही तांत्रिक कारणाने बंद आहे ","ASKED ABOUT KISAN SANMAN NIDHI SCHEME  ?","Government Schemes",NA,AGRICULTURE,MAHARASHTRA,29,3,2022
"ANJANGAON S",Fruits,2022-03-29T12:41:35.737,Orange,AMRAVATI,1009208,"पिकामध्ये अधिक फुटवे येण्यासाठी आणि संतुलित वाढ होण्यासाठी  १२.६१.०० ६० ग्राम + मायक्रोला ३० मिली / १५ ली पाण्यात घेऊन फवारणी करावी .

","FARMER NEED INFORMATION ABOUT INCREASE GROWTH IN  ORANGE  CROP ? 
","Nutrient Management",NA,HORTICULTURE,MAHARASHTRA,29,3,2022
GANGAKHED,Others,2022-03-29T12:43:42.907,0,PARBHANI,1009245,,"Farmer asked query on Weather",Weather,NA,AGRICULTURE,MAHARASHTRA,29,3,2022
"DESAIGANJ (WADSA)",Others,2022-03-29T12:46:01.633,Others,GADCHIROLI,1009339,"प्रधानमंत्री किसान सम्मान निधी योजनेच्या अधिक माहितीसाठी तहसील मधील नोडल अधिकाऱ्यांशी किंवा ०११-२४३००६०६ या नंबर वर संपर्क साधावा .","FARMER ASKED ABOUT INFORMATION OF PM KISAN SAMMAN NIDHI YOJANA ?","Government Schemes",NA,AGRICULTURE,MAHARASHTRA,29,3,2022
"ANJANGAON S",Vegetables,2022-03-29T12:48:16.93,Chillies,AMRAVATI,1009209," मिरची -जाती  विद्यापीठांनी विकसीत केलेंडर अग्निरेखा, परभणी टॉल , फूले ज्‍योती, कोकणक्रांती, फूले मुक्‍ता फूले सुर्यमुखी, एनपी- 46 या सारख्‍या अधिक उत्‍पादन देणा-या जाती लागवडीयोग्‍य आहेत.","FARMER ASKED ABOUT VARIETIES OF CHILLI ?
","Seeds and Planting Material",NA,HORTICULTURE,MAHARASHTRA,29,3,2022
GEORAI,Others,2022-03-29T12:56:22.927,Others,BEED,1009258,"एस एम एस सुविधा चालू करण्यासाठी Kisaan1 असा संदेश टाईप करून ७७३८२९९८९९ या क्रमांकावर पाठवून द्या  ","Asked About SMS Activation?
","Government Schemes",NA,AGRICULTURE,MAHARASHTRA,29,3,2022
PACHORA,Others,2022-03-29T12:57:53.107,Others,JALGAON,1009275,"शेती विषयी शासकीय योजनांबद्दल अधिक माहितीसाठी तालुका कृषी अधिकारी याना भेट द्या.
","FARMER ASKED ABOUT GOVERNMENT SCHEME ?
","Government Schemes",NA,AGRICULTURE,MAHARASHTRA,29,3,2022
KHAMGAON,Others,2022-03-29T13:04:19.59,Others,BULDANA,1009269,"पिक विमा बद्दल अधिक माहितीसाठी तालुका कृषी अधिकारी संपर्क वर माहिती द्यावे धन्यवाद","FARMER ASKED ABOUT CROP INSURANCE POLICY ?","Government Schemes",NA,AGRICULTURE,MAHARASHTRA,29,3,2022
ASHTI,Others,2022-03-29T13:04:42.18,Others,WARDHA,1009345,"AKOLA Phone: 075887 63787","CONTACT Dr. Panjabrao Deshmukh Krishi Vidyapeeth Akola?","Government Schemes",NA,AGRICULTURE,MAHARASHTRA,29,3,2022
TULJAPUR,Others,2022-03-29T13:06:11.863,Others,OSMANABAD,1009210,"माती परीक्षण प्रयोगशाळा   सन अँड ओशन  सोईल टेस्टिंग लॅब पोस्ट मंगरुळ तालुका तुळजापूर जिल्हा उस्मानाबाद","farmer asked about tulajapur soilt testing lab address ?","Soil Health Card",NA,AGRICULTURE,MAHARASHTRA,29,3,2022
CHALISGAON,Vegetables,2022-03-29T13:07:40,Watermelon,JALGAON,1009222,"
कलिंगड पिकांमध्ये ठिबक सिंचन मधून वाढीसाठी हुमिक एसिड आणि झिरो बावन चौतीस प्रति एकरी पाच किलो याप्रमाणे चार दिवसांच्या अंतराने वेगवेगळ्या लावण्या करा धन्यवाद","Farmer asked about nutrient management in Watermelon crop ?","Nutrient Management",NA,HORTICULTURE,MAHARASHTRA,29,3,2022
ARNI,Others,2022-03-29T09:05:55.893,Others,YEVATMAL,1007169,"पी  एम  किसान  सम्मान निधी योजनेचा हफ्ता थोड्या दिवसात जमा होईल ","Farmer asked about installment status of pm kisan samman nidhi yojana ? ","Government Schemes",NA,AGRICULTURE,MAHARASHTRA,29,3,2022
GEORAI,Millets,2022-03-29T09:07:53.297,"Sorghum (Jowar/Great Millet)",BEED,1007204,"रिडोमिल गोल्ड ४५ ग्रॉम + मिक्रोला ३०० मिलि  +  ००:५२:३४  ४५ ग्राम  /१५ लिटर पाण्यामध्ये घेऊन फवारणी करावी 
","FARMER ASKED ABOUT BLIGHT DISEASE ON SORGHUM CROP ?","	Plant Protection	",NA,AGRICULTURE,MAHARASHTRA,29,3,2022
BHUDARGAD,Others,2022-03-29T09:20:46.357,Others,KOLHAPUR,1007154,"पिकाची फुलामध्ये रुपांतर करण्यासाठी झिरो बावन चौतीस 75 ग्राम अधिक मायक्रो ला 30 मिली प्रति 15 लिटर पाण्यात घेउन फवारणी करावी.","FARMER ASKING ABOUT SPRAY FOR MUNG ?","Fertilizer Use and Availability",NA,AGRICULTURE,MAHARASHTRA,29,3,2022
WADWANI,Others,2022-03-29T09:50:00.703,Others,BEED,1007171,"28/03/2022   
कापूस पिकाचे बाजारभाव - मानवत मार्केट - कमीत कमी - 9700	रु/क्विंटल जास्तीत जास्त - 12730	रु/क्विंटल , सरासरी भाव - 12500 रु/क्विंटल . धन्यवाद 
","Farmer asked price detail of Cotton in Manwat mandi.","Market Information",NA,AGRICULTURE,MAHARASHTRA,29,3,2022
BARSHI,Vegetables,2022-03-29T09:52:25.86,Cucumber,SOLAPUR,1007155,"नेम तेल वेलवर्गीय पिकावर ती फळे लागण्या अगोदर फवारा धन्यवाद","ASKED ABOUT NEEM OIL SPARYING RATIO ?","	Plant Protection	",NA,HORTICULTURE,MAHARASHTRA,29,3,2022
RAVER,Others,2022-03-29T09:53:10.46,Others,JALGAON,1007152,"प्रधानमंत्री किसान सन्मान निधी योजना संबंधी अधिक माहितीसाठी 011-24300606
नंबर वर संपर्क साधावा
","Farmer asked about PM Kisan Sanman Nidhi Yojana?
","Government Schemes",NA,AGRICULTURE,MAHARASHTRA,29,3,2022
GADHINGLAJ,Others,2022-03-28T12:09:32.89,Others,KOLHAPUR,1001761,"--प्रधान मंत्री किसान सन्मान निधी संपर्क क्रमांक - १५५२६१ , ०११-२४३००६०६ , अधिक माहितीसाठी तहसील कार्यालय, तलाठी किंवा सीएससी सेंटर ला भेट द्या.
","Farmer asked information about Prime Minister Kisan Samman Yojana?
","Government Schemes",NA,AGRICULTURE,MAHARASHTRA,28,3,2022
HIMAYATNAGAR,Millets,2022-03-28T12:27:06.56,"Sorghum (Jowar/Great Millet)",NANDED,1001796,"ज्वारी पिकातील अळी नियंत्रणासाठी हमला -५५० २५ मिल १५ लिटर पाण्यातून फवारणी करावी ","FARMER ASKED ABOUT CONTROL OF CATTERPILLAR ON JOWAR CROP?","	Plant Protection	",NA,AGRICULTURE,MAHARASHTRA,28,3,2022
KANDHAR,Others,2022-03-28T12:38:41.11,Others,NANDED,1001709,"प्रधान मंत्री किसान सन्मान निधी योजनांबद्दल अधिक माहितीसाठी तहसील कार्यालय / CSC केंद्राला भेट द्या व संपर्क साधा १५५२६१ / १८००११५५२६, धन्यवाद.
","FARMER ASKING ABOUT PM KISAN SANMAN NIDHI SCHEME ?
","Government Schemes",NA,AGRICULTURE,MAHARASHTRA,28,3,2022
PAITHAN,"Sugar and Starch Crops",2022-03-28T12:42:27.693,"Sugarcane (Noble Cane)",AURANGABAD,1001664,"शेतात पसरलेल्या पाचटावर प्रतिहेक्‍टरी 80 किलो युरिया, 100 किलो सिंगल सुपर फॉस्फेट आणि 10 किलो पाचट कुजविणारे जिवाणू वापरावेत. त्यानंतर उसास पाणी द्यावे. जमीन ओली असताना सरीतील पाचट पायाने थोडे दाबून द्यावे किंवा शेतात जनावरे मोकळी सोडावीत. जनावरांच्या पायाने पाचट दबण्यास मदत होते. पाचटाचा मातीशी संबंध येऊन ते हळूहळू कुजण्याची क्रिया सुरू होते. ","FARMER ASKED ABOUT DECOMPOSITION OF SUGARCANE TRASH ?","Fertilizer Use and Availability",NA,AGRICULTURE,MAHARASHTRA,28,3,2022
KHAMGAON,Oilseeds,2022-03-28T12:51:48.193,"Groundnut (pea nut/mung phalli)",BULDANA,1001650,"पाने खाणारी अळी नियंत्रण 
- अळी नियंत्रणासाठी इमामेक्टीन बेन्झोएट ५%  ५ ग्रॅम/ १५   लिटर पाण्यामध्ये घेऊन फवारणी करावी.

"," FARMER NEED INFORMATION ABOUT ATTACK OF LEAF EATING CATERPILLAR  IN GROUNDNUT CROP ? ","	Plant Protection	",NA,AGRICULTURE,MAHARASHTRA,28,3,2022
