BlockName,Category,CreatedOn,Crop,DistrictName,KCCCallID,KccAns,QueryText,QueryType,Season,Sector,StateName,day,month,year
MANJHANPUR,Others,2022-09-25T10:25:54.687,Others,KAUSHAMBI,2727492,"श्रीमान जी प्रधानमंत्री किसान सम्मान निधि योजना से संबंधित अधिक जानकारी के लिए आप अपने यहां के विकासखण्ड पर बीज भण्डार प्रभारी जी अथवा जनपद के उप कृषि निदेशक जी से सम्पर्क करे | 
","Information about Prime Minister Kisan Samman Nidhi Yojana Status....?     
","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",25,9,2022
Gunnor,Others,2022-09-25T10:27:58.74,Others,"SAMBAL (BHIM NAGAR)",2727473,"श्रीमान जी प्रधानमंत्री किसान सम्मान निधि योजना की 12वीं किस्त अभी जारी नहीं हुई है थोड़ा समय का इंतजार करें","Tell me about the Pradhan Mantri Kisan Samman Nidhi Yojana ?","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",25,9,2022
BRIDGEMANGANJ,Cereals,2022-09-25T10:29:39.017,"Paddy (Dhan)",MAHARAHGANJ,2727433,"मौसम का पूर्वानुमान - महोदय आप के क्षेत्र में आज दिनांक 25 सितंबर से लेकर 30 सितंबर तक हल्के व मध्यम बादल छाए रहेंगे एवं इस बीच हल्की बूंदाबांदी बारिश भी होने की संभावना है दिन का अधिकतम तापमान 30 डिग्री सेल्सियस न्यूनतम तापमान 25 डिग्री सेल्सियस रहेगा हवाओं की गति 7 से 11 किलोमीटर प्रति घंटे की रफ्तार से चल रहे हैं अतः मौसम को ध्यान में रखते हुए कृषि कार्य कीजिए धन्यवाद। ","Farmer asked query on Weather",Weather,NA,AGRICULTURE,"UTTAR PRADESH",25,9,2022
"SADAULI QADEEM",Cereals,2022-09-25T10:29:48.017,"Paddy (Dhan)",SAHARANPUR,2727502,"श्रीमान जी आपके यहां 25 सितंबर से 30 सितंबर के बीच में बादल छाए रहेंगे,(आज) 25 सितंबर को हल्की से मध्यम बारिश तथा बाकी दिनों में बूंदा-बांदी होने की संभावना है,आज का न्यूनतम तापमान 24 ° C और अधिकतम तापमान 25 ° C है एवं हवा की गति 7 से 14 किलोमीटर प्रति घंटा रहने की संभावना है,मौसम के अनुसार कृषि कार्य को करें |","Farmer asked query on Weather",Weather,NA,AGRICULTURE,"UTTAR PRADESH",25,9,2022
ROBERTSGANJ,Cereals,2022-09-25T10:32:40.397,"Paddy (Dhan)",SONBHADRA,2727440,"महोदय,आपके क्षेत्र में 25 सितंबर से 30 सितंबर तक आंशिक रूप से बादल छाए रहेंगे।इसी बीच में 0.02-0.06 मिमी की बौछार नुमा बूंदा-बांदी होने की संभावना है। जबकि 26 सितंबर में 02 से 04 मिली मीटर की बारिश होने की संभावना है।आज का न्यूनतम तापमान 27°C और अधिकतम तापमान 29°C है एवं हवा की गति 02 से 04 किलोमीटर प्रति घंटा रहने की संभावना हैl मौसम के अनुसार कृषि कार्य करें। ","Farmer asked query on Weather",Weather,NA,AGRICULTURE,"UTTAR PRADESH",25,9,2022
"THANA BHAWAN",Others,2022-09-25T10:33:02.953,Others,"SHAMLI (PRABUDH NAGER)",2727482,"श्रीमान जी प्रधानमंत्री किसान सम्मान निधि योजना में आपका  रजिस्ट्रेशन सही पाया गया है कृपया आप  किस्त के  लिए इंतजार करें आप की ( 09 ) किस्त भेजे जाने की प्रक्रिया चल रही है जल्द ही यह किस्त आपको प्राप्त होंगी  आपका किसान सम्मान निधि पंजीकरण संख्या-  ( UP267770726 ) है          ","Information regarding Installment status in P M Kisan Samman Nidhi Yojana….?     ","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",25,9,2022
DEOBAND,Others,2022-09-25T10:33:32.017,Others,SAHARANPUR,2727427,"श्रीमान जी 25, 26 और 27 सितंबर को हल्की- बूंदाबांदी होने की संभावना है, आंशिक रूप से बादल बने हुए हैं| आज का न्यूनतम तापमान 24°C एवं अधिकतम तापमान 28°C तथा हवा की गति 7 से 11 किमी. प्रति घंटा रहने की संभावना है| मौसम के अनुसार कृषि कार्य को करें|","Farmer asked query on Weather",Weather,NA,AGRICULTURE,"UTTAR PRADESH",25,9,2022
MARORI,Millets,2022-09-25T10:33:49.007,"Pearl Millet (Bajra/Bulrush Millet/Spiked Millet)",PILIBHIT,2727435,"श्रीमान जी आपके क्षेत्र में 25 सितंबर से 30 सितंबर के मध्य आंशिक रूप से बादल छाए रहेंगे एवं हल्की बूंदाबांदी एवं 25 एवं 26 सितंबर को हल्की बारिश होने की संभावना है | अधिकतम तापमान 30 डिग्री सेल्सियस न्यूनतम तापमान 26 डिग्री सेल्सियस एवं हवा की गति न्यूनतम 07 किलोमीटर प्रति घंटे अधिकतम 14 किलोमीटर प्रति घंटे रहने की संभावना है आप मौसम के अनुसार कृषि कार्य करें  |","Farmer asked query on Weather",Weather,NA,AGRICULTURE,"UTTAR PRADESH",25,9,2022
NAGAL,Cereals,2022-09-25T10:33:55.51,"Paddy (Dhan)",SAHARANPUR,2726876,"मौसम का पूर्वानुमान - महोदय आप के क्षेत्र में आज दिनांक 25 सितंबर से लेकर 30 सितंबर तक हल्के व मध्यम बादल छाए रहेंगे एवं इस बीच हल्की बूंदाबांदी बारिश भी होने की संभावना है दिन का अधिकतम तापमान 28 डिग्री सेल्सियस न्यूनतम तापमान 23 डिग्री सेल्सियस रहेगा हवाओं की गति 7 से 11 किलोमीटर प्रति घंटे की रफ्तार से चल रहे हैं अतः मौसम को ध्यान में रखते हुए कृषि कार्य कीजिए धन्यवाद। ","Farmer asked query on Weather",Weather,NA,AGRICULTURE,"UTTAR PRADESH",25,9,2022
USAWAN,Vegetables,2022-09-25T10:35:14.913,"Lab Lab",BADAUN,2727491,"श्रीमान जी सेम और मिर्च की फसल में कुछ कीट जो पत्तियों और तने को काट रहे हैं इनकी रोकथाम के लिए मेलाथियान 5% डीपी या क्विनालफोस 1.5% डीपी या फैनवेलरेट 0.04 प्रतिशत 08 से 10 किलोग्राम प्रति एकड़ कंडे की राख में मिलाकर सुबह के समय बुर्काव करें |","Provide about information of insect problem lab - Lab bean and chili crop ?","	Plant Protection	",NA,HORTICULTURE,"UTTAR PRADESH",25,9,2022
AKRABAD,Cereals,2022-09-25T10:35:26.13,"Paddy (Dhan)",ALIGARH,2727453,"श्रीमान जी 25 सितंबर से 30 सितंबर तक मौसम में बादल है लेकिन मौसम साफ रहेगा बारिश की कोई संभावना नहीं है आज का न्यूनतम तापमान 27 डिग्री सेंटीग्रेड और अधिकतम तापमान 30 डिग्री सेंटीग्रेड हवा की गति 7-11 किलोमीटर प्रति घंटा है मौसम को देखकर ही कृषि कार्य करें.","Farmer asked query on Weather",Weather,NA,AGRICULTURE,"UTTAR PRADESH",25,9,2022
PAWAI,Others,2022-09-25T10:36:47.83,Others,AZAMGARH,2727507,"--कृषि बीमा कंपनी 
 Toll free no - 1800116515
 fasalbima@aicofindia.com 
कार्यालय ब्लॉक-1, 5वीं मंजिल, प्लेट-बी एंड सी, पूर्वी किदवई नगर, रिंग रोड, नई दिल्ली-110023","information about crop insurence in Dist- Azamgarh ? ","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",25,9,2022
TAPPAL,Cereals,2022-09-25T10:37:38.23,"Paddy (Dhan)",ALIGARH,2727438,"श्रीमान जी आपके यहां 25 सितंबर से 30 सितंबर के बीच में बादल छाए रहेंगे, बारिश होने की संभावना नहीं है,लेकिन 25 और 26 सितंबर को हल्की बूंदा-बांदी होने की संभावना है,आज का न्यूनतम तापमान 23 ° C और अधिकतम तापमान 27 ° C है एवं हवा की गति 4 से 11 किलोमीटर प्रति घंटा रहने की संभावना है,मौसम के अनुसार कृषि कार्य को करें |","Farmer asked query on Weather",Weather,NA,AGRICULTURE,"UTTAR PRADESH",25,9,2022
SIRSIYA,Others,2022-09-25T10:40:11.237,Others,SHIVASTI,2727436,"महोदय आपके क्षेत्र में 25-27 सितंबर के बीच बारिश होने की संभावना है,आंशिक रूप से बादल छाए रहेंगे। आज का न्यूनतम तापमान 25°C और अधिकतम तापमान 29°C एवं हवा की गति 4-14 किलोमीटर प्रति घंटा रहने की संभावना है। मौसम के अनुसार कृषि कार्य को करे |","Farmer asked query on Weather",Weather,NA,AGRICULTURE,"UTTAR PRADESH",25,9,2022
GANGIRI,Cereals,2022-09-25T10:40:57.943,"Paddy (Dhan)",ALIGARH,2727527,"श्रीमान जी गेहूं की फसल में प्रोपिकोनाज़ोल 25% EC@ 200ml दवा प्रति एकड़ 200 लीटर पानी में घोल बनाकर छिड़काव करें |
","Information about of Karnal Bunt disease Control paddy crop?","	Plant Protection	",NA,AGRICULTURE,"UTTAR PRADESH",25,9,2022
BARKHERA,Others,2022-09-25T10:41:51.217,Others,PILIBHIT,2728179,"श्रीमान जी प्रधानमंत्री किसान सम्मान निधि योजना से संबंधित अधिक जानकारी के लिए अपने जिले के उप कृषि निदेशक के कार्यालय (कृषि भवन) से संपर्क करें अथवा अपने ब्लॉक पर राजकीय कृषि बीज भंडार पर बीज प्रभारी से संपर्क करें|","Tell About Information of Pradhanmantri Kisan Samman Nidhi Yojana?","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",25,9,2022
RAMNAGAR,Cereals,2022-09-25T10:45:16.92,"Paddy (Dhan)",BAREILLY,2728141,"महोदय, 25 से 30 सितम्बर तक हल्की बूंदाबांदी की संभावना है, बादल आंशिक रूप से छाए रहेंगे आज का न्यूनतम और अधिकतम तापमान 25° C - 30° C  तथा हवा की गति 7 - 11 किलोमीटर प्रति घंटा रहने की संभावना है, मौसम के अनुसार कृषि कार्य करें |","Farmer asked query on Weather",Weather,NA,AGRICULTURE,"UTTAR PRADESH",25,9,2022
PISAWAN,Others,2022-09-25T10:46:10.8,Others,SITAPUR,2728126,"महोदय आपके क्षेत्र में 25-27 सितंबर के बीच बूंदाबांदी होने की संभावना है,आंशिक रूप से बादल छाए रहेंगे। आज का न्यूनतम तापमान 25°C और अधिकतम तापमान 29°C एवं हवा की गति 4-14 किलोमीटर प्रति घंटा रहने की संभावना है। मौसम के अनुसार कृषि कार्य को करे |","Farmer asked query on Weather",Weather,NA,AGRICULTURE,"UTTAR PRADESH",25,9,2022
RASULABAD,Others,2022-09-25T10:46:50.237,Others,"KANPUR DEHAT",2728161,"श्रीमान जी 25 सितंबर से 30 सितंबर तक मौसम में बादल है लेकिन मौसम साफ रहेगा बारिश की कोई संभावना नहीं है आज का न्यूनतम तापमान 27 डिग्री सेंटीग्रेड और अधिकतम तापमान 30 डिग्री सेंटीग्रेड हवा की गति 7-11 किलोमीटर प्रति घंटा है मौसम को देखकर ही कृषि कार्य करें.","Farmer asked query on Weather",Weather,NA,AGRICULTURE,"UTTAR PRADESH",25,9,2022
MIRZAPUR,Vegetables,2022-09-25T10:49:37.657,Potato,SHAHJAHANPUR,2728152,"आज और कल आपके मिर्ज़ापुर में बरसात की सम्भावना जताई जा रही है इसके बाद बाद मौसम पूणतः साफ़ रहेगा। ","Farmer asked query on Weather",Weather,NA,HORTICULTURE,"UTTAR PRADESH",25,9,2022
MILAK,Cereals,2022-09-25T10:49:53.863,"Paddy (Dhan)",RAMPUR,2728191,"--महोदय धान की फसल में - कार्टैप हाइड्रोक्लोराइड 4% जीआर की मात्रा- 8-10  किलोग्राम प्रति एकड़ बालू या मिट्टी के साथ प्रयोग करें / ","Information about steam borer control in paddy crop ? ","	Plant Protection	",NA,AGRICULTURE,"UTTAR PRADESH",25,9,2022
JASWANTNAGAR,Cereals,2022-09-25T10:51:08.497,"Paddy (Dhan)",ETAWAH,2728143,"श्रीमान जी 25 सितंबर से 30 सितंबर तक आंशिक रूप से बादल छाए रहेंगे बूदा-बांदी होने की संभावना है | आज का न्यूनतम तापमान 25 °C और अधिकतम तापमान 30 °C है और हवा की गति 4 से 14 किलोमीटर प्रति घंटा रहने की संभावना है मौसम के अनुसार कृषि कार्य करें
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,"UTTAR PRADESH",25,9,2022
AKRABAD,Cereals,2022-09-25T10:52:01.177,"Paddy (Dhan)",ALIGARH,2727777,"महोदय धान की फसल में कीट नियंत्रण हेतु आप मोनोक्रोटोफॉस 36% SL 400 मिलीलीटर दवा 150 लीटर पानी में घोल बनाकर प्रति एकड़ की दर से स्प्रे कीजिए","Information about insect control in paddy crop ?","	Plant Protection	",NA,AGRICULTURE,"UTTAR PRADESH",25,9,2022
GOVARDHAN,Cereals,2022-09-25T10:55:58.827,Wheat,MATHURA,2728193,"--बीमा से संबंधित अधिक जानकारी के लिए आप अपने बैंक में स्टेटमेंट चेक कर सकते हैं","beema se sambandhit jankari ?","	Plant Protection	",NA,AGRICULTURE,"UTTAR PRADESH",25,9,2022
GOSAIGANJ,Vegetables,2022-09-25T11:45:41.62,Tomato,LUCKNOW,2729647,"श्रीमान जी आपके क्षेत्र में मौसम की जानकारी आज 25 से 30 सितंबर तक कि उपलब्ध है जिसमें प्रत्येक दिन बादल है धूप है बूंदा-बांदी भी है लेकिन तेज बारिश की संभावना पूरे सप्ताह नहीं है आज का अधिकतम तापमान 29 डिग्री सेल्सियस व न्यूनतम 26 डिग्री सेल्सियस हवा की गति 04 से 07 किलोमीटर प्रति घंटा की रफ्तार से चलने की संभावना है, महोदय कृषि कार्य मौसम को देखते हुए करें |","Farmer asked query on Weather",Weather,NA,HORTICULTURE,"UTTAR PRADESH",25,9,2022
JAITHARA,Oilseeds,2022-09-25T11:46:38.157,Mustard,ETAH,2729637,"उर्वरक की मात्रा-
उर्वरकों का प्रयोग मिट्टी परीक्षण की संस्तुतियों के आधार पर किया जायें सिंचित क्षेत्रों में नत्रजन 120 किग्रा० फास्फेट 60 किग्रा० एवं पोटाश 60 किग्रा० प्रति हेक्टेयर की दर से प्रयोग करने से अच्छी उपज प्राप्त होती है। फास्फोरस का प्रयोग सिंगिल सुपर फास्फेट के रूप में अधिक लाभदायक होता है। क्योंकि इससे सल्फर की उपलब्धता भी हो जाती है। यदि सिंगल सुपर फास्फेट का प्रयोग न किया जाए तो गंधक की उपलबधता को सुनिश्चित करने के लिए 40 किग्रा०0/हे0की दर से गंधक का प्रयोग करना चाहिए तथा असिंचित क्षेत्रों में उपयुक्त उर्वरकों की आधी मात्रा बेसल ड्रेसिंग के रूप में प्रयोग की जाये। यदि डी.ए.पी. का प्रयोग किया जाता है तो इसके साथ बुआई के समय 200 किग्रा०0जिप्सम प्रति हेक्टेयर की दर से प्रयोग करना फसल के लिए लाभदायक होता है तथा अच्छी उपज प्राप्त करने के लिए 60 कुन्तल प्रति हे0की दर से सड़ी हुई गोबर की खाद का प्रयोग करना चाहिए।
सिंचित क्षेत्रों में नत्रजन की आधी मात्रा व फास्फेट एवं पोटाश की पूरी मात्रा बुआई के समय कूंड़ों में बीज के 2-3 सेमी० नीचे नाई या चोगें से दिया जाय। नत्रजन की शेष मात्रा पहली सिंचाई (बुआई के 25-30 दिन बाद) के बाद टापड्रेसिंग में डाली जाय।","Information about  Fertilizer management in mustard   Crop....?   ","Fertilizer Use and Availability",NA,AGRICULTURE,"UTTAR PRADESH",25,9,2022
BICHPURI,Others,2022-09-25T11:47:23.52,Others,AGRA,2729623,"
महोदय आपके यहां 25-30  सितंबर के मध्य हल्की बूंदाबांदी और 25-26  सितंबर को 2-4  mm तक बारिश की संभावना है / आज का न्यूनतम तापमान 24 डिग्री सेल्सियस और अधिकतम तापमान 27  डिग्री सेल्सियस के मध्य है,  हवा की गति 10-15   किमी / घंटा रहने की संभावना है। कृपया  मौसम के अनुसार कृषि कार्य करें /
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,"UTTAR PRADESH",25,9,2022
"RAM NAGAR",Others,2022-09-25T11:47:28.683,Others,JAUNPUR,2729732," मौसम का पूर्वानुमान संभावना है अगले पांच दिनों में मध्यम से वर्षा लेकिन आंशिक रूप से बादल छाए रहेंगे। आज की अपेक्षा अधिकतम तापमान 28-30°C और न्यूनतम तापमान 26-28 °C है हवा की गति 11 से 14 किलोमीटर प्रति घंटा चलने की संभावना है मौसम को ध्यान में रखते हुए सिंचाई करें।
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,"UTTAR PRADESH",25,9,2022
BHAGYANAGAR,Millets,2022-09-25T11:48:05.047,"Pearl Millet (Bajra/Bulrush Millet/Spiked Millet)",AURAIYA,2729659,"महोदय,   25 – 30 सितम्बर  के बीच हल्की  बूंदा बांदी  होने की संभावना है, आंशिक रूप से बादल छाए रहेंगे। आज का न्यूनतम तापमान 24 °C और अधिकतम तापमान 29 °C एवं हवा की गति 7 -11 किलोमीटर प्रति घंटा रहने की संभावना है। मौसम के अनुसार कृषि कार्य को करें ","Farmer asked query on Weather",Weather,NA,AGRICULTURE,"UTTAR PRADESH",25,9,2022
SARENI,Others,2022-09-25T11:52:39.92,Others,RAEBARELI,2729635,"श्रीमान जी प्रधानमंत्री फसल बीमा योजना के अंतर्गत फसलों का बीमा कराने के ऋणी कृषक की अधिसूचित फसल का बीमा सम्बन्धित बैंक शाखा/सहकारी समिति द्वारा अनिवार्य रूप से किया जाता है, जबकि अन्य सभी कृषक खरीफ में दिनांक 31 जुलाई तथा रबी में दिनांक 31 दिसम्बर की अन्तिम तिथि तक किसान अपने निकटतम बैंक शाखा /बीमा कम्पनी के एजेन्ट/जन सेवा केन्द्र (CSC)/सीधे फसल बीमा पोर्टल पर  WWW.PMFBY.GOV.IN आनलाइन बीमा करा सकते हैं।","Provide information regarding crop insurance. ?
","Crop Insurance",NA,AGRICULTURE,"UTTAR PRADESH",25,9,2022
BISWAN,Cereals,2022-09-25T11:55:23.843,"Paddy (Dhan)",SITAPUR,2729727,"श्रीमान जी धान की फसल में जीवाणु झुलसा के प्रबंधन के लिए Copper oxychloride 50% WP @ 400 ग्राम तथा Streptomycin Sulphate 90% + Tetracycline Hydrochloride 10% @ 10 ग्राम प्रति एकड़ की दर से 200 लीटर पानी के साथ घोल बनाकर छिड़काव करें ","Information about the control of bacterial blight in paddy crop","	Plant Protection	",NA,AGRICULTURE,"UTTAR PRADESH",25,9,2022
NARKHI,Others,2022-09-25T11:55:53.623,Others,FIROZABAD,2729701,"श्रीमान जी प्रधानमंत्री किसान सम्मान निधि योजना से संबंधित अधिक जानकारी के लिए आप अपने जिले पर उप कृषि निदेशक या ब्लॉक पर बीज गोदाम प्रभारी जी से संपर्क करें
","Information about Pradhan Mantri Kisan Samman Nidhi Yojana?

","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",25,9,2022
PALHANA,"Sugar and Starch Crops",2022-09-25T11:56:05.607,"Sugarcane (Noble Cane)",AZAMGARH,2729619,"श्रीमान जी गन्ना की फसल में कीट नियंत्रण के लिए - Cartap Hydrochloride 4% GR 8-10 किलोग्राम /एकर गन्ना के खेत में डाले और  सिंचाई कराये  ","Information of Insect Control In Sugarcane Crop  ?","	Plant Protection	",NA,AGRICULTURE,"UTTAR PRADESH",25,9,2022
Gauriganj,Cereals,2022-09-25T11:58:01.483,"Paddy (Dhan)","AMETHI ( Shahu Ji Maharaj)",2729601,"महोदय,आपके क्षेत्र में 25 सितंबर से 30 सितंबर तक आंशिक रूप से बादल छाए रहेंगे।इसी बीच प्रत्येक दिन 0.2-.08 मिमी की बौछार नुमा बूंदाबांदी होने की संभावना है,भारी बारिश की कोई संभावना नहीं है।आज का न्यूनतम तापमान 26°C और अधिकतम तापमान 33°C है एवं हवा की गति 04 से 07 किलोमीटर प्रति घंटा रहने की संभावना हैl मौसम के अनुसार कृषि कार्य करें।","Farmer asked query on Weather",Weather,NA,AGRICULTURE,"UTTAR PRADESH",25,9,2022
GURSARAI,Oilseeds,2022-09-25T11:59:14.943,"Sesame (Gingelly/Til)/Sesamum",JHANSI,2729669," महोदय जी-27 सितंबर से 30 सितंबर तक हल्की बूंदाबांदी की संभावना है,अधिकतम तापमान 32 डिग्री सेल्सियस न्यूनतम तापमान 24 डिग्री सेल्सियस रहने की संभावना है, हवा की गति 7 से 14 किलोमीटर प्रति घंटा की रफ्तार से चलने की संभावना है, मौसम के पूर्वानुमान के अनुसार कार्य करें |
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,"UTTAR PRADESH",25,9,2022
AGAUTA,Cereals,2022-09-25T12:07:28.103,"Paddy (Dhan)",BULANDSHAHAR,2730362,"जिला बुलंदशहर ब्लॉक सैदपुर में 30 सितंबर तक बादल छाए रहेंगे इसी के साथ हल्की बूंदाबांदी होने की संभावना बनी हुई है, आज का अपेक्षितअधिकतम तापमान 26 डिग्री सेल्सियस, न्यूनतम 22 तक रहने और हवा की गति 4 से 7 किलोमीटर प्रति घंटे की दर से चलने की संभावना है, कृषि कार्य मौसम के अनुसार करें |","Farmer asked query on Weather",Weather,NA,AGRICULTURE,"UTTAR PRADESH",25,9,2022
